count,date,title,description,org_link,link
184,20231010,"[<b>IT</b><b>채용</b>뉴스] Sh수협은행 2023 신입행원 <b>채용공고</b>, <b>IT</b>인재... ","SQL<b>개발</b>자/전문가 (SQLD, SQLP) <b>데이터</b>분석준전문가/전문가 (ADsP, ADP) <b>데이터</b>아키텍처준전문가/전문가 (DAsP, DAP) 지금까지 Sh수협은행 2023 신입행원 <b>채용공고</b>, <b>IT</b>인재 전형 자격에 대해 알아보았습니다. 미리... ",https://blog.naver.com/tabascokcook/223232788081,https://blog.naver.com/tabascokcook/223232788081
185,20240517,"지원 <b>IT</b> 물류 KD 해운 직무 <b>채용 공고</b> 확인하기, 자소서... ","현대글로비스 한 번에 합격할 수 있는 방법 / 지원 <b>IT</b> 물류 KD 해운 직무 <b>채용 공고</b> 확인하기, 자소서... 부지를 <b>개발</b>할 계획입니다. 이번 투자는 중앙아메리카 지역으로 향하는 차량 수요 증가에 따른 것입니다.... ",https://blog.naver.com/alsldd3/223449512246,https://blog.naver.com/alsldd3/223449512246
186,20240806,알바 | 구인구직 | 쿠팡 물류센터 | <b>채용공고</b> 안내 - 알쓸정보통,"전문직, <b>IT 개발</b>자, 디자인 분야 등 특정 분야의 구직자 전문 분야에 특화된 정보 제공, 기업 정보 및 복지 정보 제공, <b>채용</b> 트렌드 정보 제공 쿠팡 쿠팡 물류센터 및 배송 관련 일자리 제공, 높은 수입, 다양한 근무... ",https://waeiaaw.tistory.com/1417,https://waeiaaw.tistory.com/1417
187,20231110,[헤드헌팅 <b>채용공고</b>] <b>IT</b> 플랫폼 기업 <b>개발</b> 팀장 (JAVA),헤드헌팅 <b>채용공고</b>  [회사] - <b>IT</b> 플랫폼 기업 - 주 4.5일 근무를 토대로 오랜 기간 함께 할 수 있는 최적의 조직문화와 근무환경 [포지션] - <b>개발</b> 팀장 (JAVA) [주요업무] - 자체 광고 솔루션 <b>개발</b> 및... ,https://blog.naver.com/wook5979/223260957029,https://blog.naver.com/wook5979/223260957029
188,20240711,[SK하이닉스 <b>채용공고</b>] 양산기술 품질보증 회로설계 자소서... ,"바로 지난 7월 4일 공개된 SK하이닉스의 R&amp;D, 제조 직무의 신입사원 <b>채용 공고</b>다. 업계에서 다섯 손가락... 예를 들어, <b>데이터</b> 분석 능력을 바탕으로 생산 공정을 최적화하거나, 반도체 설계 경험을 활용하여... ",https://blog.naver.com/hellstudy/223508278061,https://blog.naver.com/hellstudy/223508278061
189,20231011,나급 [AI 서비스 <b>개발</b>/운영 및 학습<b>데이터</b> 구축] <b>채용공고</b>,첨부파일 20231005 전문임기제공무원(AI 서비스 <b>개발</b>운영 및 학습<b>데이터</b> 구축) <b>채용</b>계획 <b>공고</b>.hwp 국회도서관<b>공고</b> 제2023–63호 국회도서관 전문임기제공무원 나급 [AI 서비스 <b>개발</b>/운영 및 학습<b>데이터</b>... ,https://blog.naver.com/oaoahope/223233335700,https://blog.naver.com/oaoahope/223233335700
190,20240726,경산시 와촌면 고용센터 일자리 | <b>채용공고</b> | 구인구직 | 주부... ,"경산시 와촌면 고용센터 일자리 <b>채용공고</b> 구인구직 경산시 와촌면 고용센터 일자리 | <b>채용공고</b>... 우대 <b>IT</b>/통신 웹 <b>개발</b> 정규직 경산시 와촌면 웹 <b>개발</b> 경험 3년 이상, 관련 자격증 우대 교육/강사 어린이집 교사... ",https://aiitaaeae.tistory.com/911,https://aiitaaeae.tistory.com/911
191,20240806,기아 24년 경력 <b>채용</b>(6월 <b>공고</b>+ M&amp;A 투자 직무 면접) 후기,"이번 시간에는 기아 경력<b>채용공고</b>와 실제 지원자분의 준비후기 알려드립니다. 먼저 수강생분들의... 웹/앱 <b>데이터</b>분석, 설계 및 운영 디지털/ 웹 콘텐츠 기획 브랜드 스페이스 전략 및 경험 구매 제어기부품... ",https://blog.naver.com/sheis277/223538588706,https://blog.naver.com/sheis277/223538588706
192,20240617,Level 2 성적 제출 우대/ 금융위원회 청년인턴 <b>채용 공고</b>... ,빅<b>데이터</b>분석 등 ※복수의 자격증 소지 시 유리한 1개의 성적만 인정(중복 불인정) ※취득... 잊지 마세요~ <b>공고</b>의 자세한 사항은 금융위원회 공지사항을 통해 발표된 청년인턴 <b>채용공고</b>를 통해... ,https://blog.naver.com/gtelpkorea/223481856035,https://blog.naver.com/gtelpkorea/223481856035
193,20240527,"SW <b>개발</b>  일반직 품질관리 직무 <b>채용 공고</b>, 자소서 자기소개서... ","현대케피코 취업 간절하시다면 클릭 / 연구직 R&amp;D SW <b>개발</b> 일반직 품질관리 직무 <b>채용 공고</b>, 자소서... 이 외에도 현대케피코는 전기이륜차 라이더들의 사용 편의 증대를 위해 IoT 연동형 모빌리티 <b>데이터</b>... ",https://blog.naver.com/alsldd3/223460087697,https://blog.naver.com/alsldd3/223460087697
194,20240525,[<b>채용공고</b>] 5월 4주차 : 이루잡이 전달하는 주간 공채 소식,설계&amp;<b>개발</b> / 솔루션 엔지니어 / R&amp;BD / <b>IT</b> 컨설팅 <b>데이터</b> 분석 / Dell 영업 / DBA / SAP / <b>IT</b> 서비스 컨설팅 / 경영기획 언론홍보&amp;마케팅 소재지: 전국 (소속별근무지) <b>채용</b>절차: 서류전형 - 1차면접 - 2차면접... ,https://blog.naver.com/irujob/223457888471,https://blog.naver.com/irujob/223457888471
195,20240728,인천 남구 도화동 고용센터 일자리 | <b>채용공고</b> | 재택알바... ,"인천 남구 도화동 고용센터 일자리 <b>채용공고</b> 재택알바 인천 남구 도화동 고용센터 일자리 | <b>채용공고</b>... 능숙자, <b>데이터</b> 분석 경험 우대 월 180만원 웹 디자인 재택근무 웹 디자인, 웹 <b>개발</b>, UI/UX 디자인 웹 디자인... ",https://santlynae.tistory.com/546,https://santlynae.tistory.com/546
196,20240728,구인구직 | 주부 여성 일자리 | 워크넷 | 재택알바 | <b>채용공고</b> 모음,"우수자 <b>데이터</b> 입력, 문서 작성, 전화 응대 등 옥천군 군서면 고객센터 상담원 주 5일, 오전/오후 선택... &quot; 다양한 분야의 <b>채용 공고</b> 모음 사무직, 생산직, 서비스직, <b>IT</b>, 영업, 마케팅 등 다양한 분야의 <b>채용 공고</b>를... ",https://santlynae.tistory.com/545,https://santlynae.tistory.com/545
197,20240814,[수협은행 <b>채용</b>] 2024년 신입행원 <b>채용 공고</b> 및 자소서 항목과... ,"슬슬 하반기 <b>채용공고</b>들이 발표되고 있습니다. 이번에는 수협은행입니다. 8월 13일부터 8월 27일까지 인터넷 접수로 지원 가능합니다. 일반, 지역인재, <b>IT</b> 인재를 선발합니다. 일반 <b>채용</b>과 <b>IT</b>인재는 두 자릿수... ",https://blog.naver.com/toncil2000/223547869426,https://blog.naver.com/toncil2000/223547869426
198,20240808,한국주택금융공사 신입 <b>채용 공고</b>! 자소서(자기소개서) 작성... ,"<b>채용공고</b> 1) <b>채용</b> 일정 및 절차 입사지원서 접수는 7월 22일부터 8월 12일까지 22일간 가능합니다. 서류 전형의 합격자 발표는 8월 21일에 있으며, 이후 필기 전형이 직무능력 평가로 진행됩니다. <b>IT</b> 직렬을 위한... ",https://blog.naver.com/ultimatecareergroup/223540749186,https://blog.naver.com/ultimatecareergroup/223540749186
199,20170221,2017년 일본<b>IT개발</b>엔지니어 정규직(신입/경력) <b>채용공고</b>,"■ JOB Description ■ &lt;&lt; 일본취업 일본 <b>IT개발</b>엔지니어 정규직 <b>채용공고</b>(신입/경력) &gt;&gt; (주)글로컬컨설팅 (고용노동부 국외취업정식승인기관) Address No.811, 6, Teheran-ro52-gil, Gangnam-gu... ",https://blog.naver.com/cobisuki/220941290628,https://blog.naver.com/cobisuki/220941290628
200,20240809,장수군 계남면 고용센터 일자리 | 구인구직 | <b>채용공고</b>... ,"장수군 계남면 고용센터 일자리 구인구직 <b>채용공고</b> 장수군 계남면 고용센터 일자리 | 구인구직... 제공 <b>IT</b>/통신 웹 <b>개발</b>, 앱 <b>개발</b>, 시스템 관리, <b>데이터</b> 분석, 네트워크 관리 등 <b>IT</b> 관련 교육, 프로젝트 참여 기회... ",https://aiitaaeae.tistory.com/1068,https://aiitaaeae.tistory.com/1068
201,20240723,해긴<b>채용공고</b>,<b>IT</b>혹은 게임 업계에 관심이 많으신 분 MS오피스 활용이 가능하신 분 원활한 커뮤니케이션 능력을 갖추신 분 <b>데이터</b>를 분석하여 다양한 아이디어를 제시하시는 분 우대요건: 비즈니스 영어 가능하신 분 <b>개발</b>... ,https://blog.naver.com/m_jo_m/223523139882,https://blog.naver.com/m_jo_m/223523139882
202,20230402,<b>IT</b>대기업] Global <b>데이터</b> 서비스/플랫폼 <b>개발</b> (리더급 <b>채용</b>),[담당업무] <b>데이터</b> 분석 플랫폼 <b>개발</b> 및 운영 Global <b>데이터</b> 솔루션 비즈니스 <b>개발</b> 및 운영... 포함) · <b>채용 공고</b>에서 요구하는 경험과 역량을 중심으로 기재해주세요. · 해오신 업무를 프로젝트... ,https://blog.naver.com/expert4you/223062846613,https://blog.naver.com/expert4you/223062846613
203,20240628,신한DS <b>채용공고</b>! 자소서(자기소개서) 쓰는 법과 면접 예상... ,"2) <b>채용</b> 직무 ICT <b>개발</b> : 금융 시스템 <b>개발</b> 및 운영, 금융·비금융 모바일 <b>개발</b> 및 운영 업무를 담당합니다. 빅<b>데이터</b>, 모바일, 웨어러블 등을 토대로 새로운 상품과 서비스를 만들어는 역할이다 보니, <b>IT 개발</b>... ",https://blog.naver.com/ultimatecareergroup/223494517841,https://blog.naver.com/ultimatecareergroup/223494517841
204,20240809,재택알바 | 워크넷 | 주부 여성 일자리 | <b>채용공고</b> 모음 - 정보마당,"일자리 | <b>채용공고</b> 모음 울산 북구 가대동에서 새로운 일자리를 찾고 계신가요? 혹은 재택근무를 통해... 등 <b>IT 개발</b> 정규직 울산 북구 가대동 (주)○○ 웹 <b>개발</b>, 앱 <b>개발</b>, <b>데이터</b> 분석 등 디자인 프리랜서 울산 북구... ",https://aiitaaeae.tistory.com/1043,https://aiitaaeae.tistory.com/1043
205,20240725,서귀포시 성산읍 고용센터 일자리 | <b>채용공고</b> | 구인구직... ,"서귀포시 성산읍 고용센터 일자리 <b>채용공고</b> 구인구직 서귀포시 성산읍 고용센터 일자리 | <b>채용공고</b>... 온라인 쇼핑몰, 번역, 디자인, <b>데이터</b> 입력 등 다양한 분야의 일자리를 제공합니다. 경력 <b>개발</b> 및 자기계발... ",https://lth199305.tistory.com/6739,https://lth199305.tistory.com/6739
206,20240725,[안드로이드 <b>개발</b> 부트캠프] <b>채용공고</b> 완벽 분석! 효율적인... ,"(왼쪽부터) 코인원, 레진코믹스, 오늘의집 <b>채용공고</b> <b>채용 공고</b>를 통해 알아본 안드로이드 <b>개발</b>... <b>채용 공고</b>를 바탕으로 기업에서 요구하는 기술 스킬과 네트워크 부분의 Retrofit 라이브러리, <b>데이터</b>... ",https://blog.naver.com/likelion_official/223525261478,https://blog.naver.com/likelion_official/223525261478
207,20240728,여성 일자리 | 구인구직 | <b>채용공고</b> | 재택알바 모음 - 알쓸정보통,"구인구직 | <b>채용공고</b> | 재택알바 모음 함양군에서 일자리를 찾고 계신가요? 혹은 새로운 도전을... 1시 <b>데이터</b> 입력, 서류 정리, 전화 응대 컴퓨터 활용 능숙, 엑셀 및 워드프로세서 활용 가능자 고객 상담 재택근무... ",https://waeiaaw.tistory.com/1325,https://waeiaaw.tistory.com/1325
208,20240805,쿠팡 물류센터 | 주부 여성 알바 | <b>채용공고</b> 안내 - 정보마당,"사람인: <b>IT</b>/<b>개발</b>, 마케팅 등 전문 분야 <b>채용</b> 정보를 제공하는 사이트 쿠팡: 물류센터 및 배송직 <b>채용</b>... 주부 여성에게 적합한 <b>데이터</b> 입력, 번역, 디자인, 온라인 쇼핑몰 운영, 블로그 마케팅 등의 알바 정보를... ",https://aiitaaeae.tistory.com/979,https://aiitaaeae.tistory.com/979
209,20240810,순천시 매곡동 고용센터 일자리 | 구인구직 | <b>채용공고</b> | 워크넷... ,"순천시 매곡동 고용센터 일자리 구인구직 <b>채용공고</b> 순천시 매곡동 고용센터 일자리 | 구인구직... 애정 <b>IT</b>/웹/모바일 웹 <b>개발</b> 프리랜서 웹 사이트 <b>개발</b>, 웹 애플리케이션 <b>개발</b> 웹 <b>개발</b> 경험, 프로그래밍 언어 능력... ",https://santlynae.tistory.com/574,https://santlynae.tistory.com/574
210,20240807,"딱 맞는 일자리 찾는 방법 | 지역별 취업 정보, <b>채용 공고</b>, 팁","광주 구인구직, 딱 맞는 일자리 찾는 방법 | 지역별 취업 정보, <b>채용 공고</b>, 팁 광주 구인구직, 딱 맞는... 농업 관련 <b>IT 개발</b>, 빅<b>데이터</b> 분석, 스마트팜 운영 및 관리 분야의 인력 수요가 증가하고 있답니다.... ",https://blog.naver.com/insure6138/223539865441,https://blog.naver.com/insure6138/223539865441
211,20240624,사람인 구인구직 일자리 <b>채용공고</b> 알아보자,"직종의 <b>채용공고</b>를 확인할 수 있습니다. 제조업부터 <b>IT</b>, 서비스업까지 다양한 분야의 <b>채용</b>정보가... 평균 <b>채용</b> 기간: 2023년 기준으로 60일에서 45일로 감소 - 유망 직군: AI, 빅<b>데이터</b> 분야에서 수요 급증 - 지역별... ",https://bassfishing.tistory.com/1311,https://bassfishing.tistory.com/1311
212,20240731,하남도시공사 전산직 정규직 직원 <b>채용공고</b> 및 지원전략,"및 <b>IT</b> <b>채용</b>을 상당수 하는 것으로 보입니다. 응시자격 보통 별도의 응시자격이 없지만 전산의 경우 기사 자격증이 필수로 요구되어 집니다. 정보처리기사, 정보보안기사, 빅<b>데이터</b>분석기사가 5개의 기사 중에서... ",https://blog.naver.com/neulbocoach/223531784323,https://blog.naver.com/neulbocoach/223531784323
213,20240614,"정보, 사람인과 잡코리아 지역별 <b>채용공고</b>, 교차로, 벼룩시장","지역별 <b>채용공고</b>에서는 마케팅, 홍보, 회계, 미디어, <b>IT개발</b>, <b>데이터</b> 관련 직업을 비롯해 사무직, 주방보조, 생산직, 편의점 야간 알바 등 다양한 <b>채용</b>정보를 확인할 수 있습니다. 또한, 주말 알바나 재택 부업을... ",https://blog.naver.com/inherent284/223478875274,https://blog.naver.com/inherent284/223478875274
214,20230411,한국관광공사 <b>채용 공고</b> 및 지원가이드 2023년(필기기출 키워드),"총 <b>채용</b>인원은 일반직 5급 28명으로 일반 18명, 장애인 4명, 취업지원대상자 1명, <b>데이터</b> 3명, <b>개발</b>... 2023년 한국관광공사 <b>채용공고</b> 전문 파일은 아래 올려드리니 다운받아 보시기 바랍니다. 첨부파일... ",https://blog.naver.com/geston/223071512089,https://blog.naver.com/geston/223071512089
215,20240521,금정구 <b>채용</b>정보 다양한 분야별 <b>채용공고</b> 안내,"미디어·문화·스포츠, 인사·노무·HRD, <b>IT개발</b>·<b>데이터</b> 등 다양한 직업을 찾을 수 있답니다. 또한, 대리운전기사, 광고 디자이너, 자동차부품 배송기사 등 다양한 <b>채용공고</b>를 살펴볼 수 있어요. 다음으로, 금정구... ",https://blog.naver.com/procedur6431/223453490767,https://blog.naver.com/procedur6431/223453490767
216,20240727,대전 중구 정생동 잡코리아 일자리 | <b>채용공고</b> | 구인구직 | 주부... ,"대전 중구 정생동 잡코리아 일자리 <b>채용공고</b> 구인구직 대전 중구 정생동 잡코리아 일자리 | <b>채용공고</b>... 2024-01-10 <b>IT</b>/<b>개발</b> (주)○○소프트 대전 중구 정생동 웹 <b>개발</b>, 앱 <b>개발</b>, <b>데이터</b> 분석 등 2024-01-15 주부 여성을... ",https://waeiaaw.tistory.com/1300,https://waeiaaw.tistory.com/1300
